target,layer,process,split_type,split_name,descriptor_family,model,best_cv_score,best_params,n_trials,status
precomb_working_capacity,B_working_capacity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,ridge,0.8632275086466585,"{""alpha"": 0.008632008168602538}",10,ok
precomb_working_capacity,B_working_capacity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,rf,0.9637993187719047,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
precomb_working_capacity,B_working_capacity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,lgbm,0.9761388031710883,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geometry_only,ridge,0.398760566440753,"{""alpha"": 0.002231010801867922}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geometry_only,rf,0.6514176191124037,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geometry_only,lgbm,0.639881827709075,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,ridge,0.49404791535403036,"{""alpha"": 0.1767016940294795}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,rf,0.6901733251564665,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,lgbm,0.6944309039503844,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,topology_only,ridge,0.25447538324593644,"{""alpha"": 0.1767016940294795}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,topology_only,rf,0.252451531896813,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,topology_only,lgbm,0.2511359745156735,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,ridge,0.5417316490930695,"{""alpha"": 0.008632008168602538}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,rf,0.7211388193636047,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,lgbm,0.7234841567070169,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,rac_only,ridge,0.5126313665279774,"{""alpha"": 0.008632008168602538}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,rac_only,rf,0.704377947758001,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,rac_only,lgbm,0.7172410925736863,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,ridge,0.7381451279041389,"{""alpha"": 0.002231010801867922}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,rf,0.8680822344406325,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
ngp_working_capacity,B_working_capacity,natural_gas_purification,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,lgbm,0.8899227868784735,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geometry_only,ridge,0.43085078208483574,"{""alpha"": 0.002231010801867922}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geometry_only,rf,0.6929149641670547,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geometry_only,lgbm,0.6837271246972484,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,ridge,0.5312268653370319,"{""alpha"": 0.002231010801867922}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,rf,0.7342483188191798,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,lgbm,0.7391059723593453,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,topology_only,ridge,0.2715272167209606,"{""alpha"": 0.1767016940294795}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,topology_only,rf,0.2701262324307009,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,topology_only,lgbm,0.26949897109195087,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,ridge,0.5753370072802015,"{""alpha"": 0.1767016940294795}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,rf,0.7598668605893124,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,lgbm,0.7668687622216989,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,rac_only,ridge,0.5335083616453825,"{""alpha"": 0.002231010801867922}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,rac_only,rf,0.719981230387341,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,rac_only,lgbm,0.7309607985653711,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,ridge,0.7633584097309674,"{""alpha"": 0.008632008168602538}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,rf,0.887373993771531,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_working_capacity,B_working_capacity,landfill_gas_vpsa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,lgbm,0.9137136567621702,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geometry_only,ridge,0.9386073097081079,"{""alpha"": 0.002231010801867922}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geometry_only,rf,0.9893834191132602,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geometry_only,lgbm,0.9889586419726982,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,ridge,0.9787583186704427,"{""alpha"": 0.1767016940294795}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,rf,0.9906989294982067,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,lgbm,0.9910923665707129,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,topology_only,ridge,0.3005338614389924,"{""alpha"": 0.1767016940294795}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,topology_only,rf,0.28573505242265373,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,topology_only,lgbm,0.29537103801699405,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,ridge,0.9792730711280568,"{""alpha"": 0.1767016940294795}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,rf,0.9909706089276265,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,lgbm,0.9918388269173477,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,rac_only,ridge,0.5320225380669816,"{""alpha"": 0.008632008168602538}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,rac_only,rf,0.7578082561799355,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,rac_only,lgbm,0.7907284986756109,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,ridge,0.9828276615893319,"{""alpha"": 0.002231010801867922}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,rf,0.9947892051670228,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
methane_storage_working_capacity,B_working_capacity,methane_storage_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,lgbm,0.9963603069102875,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geometry_only,ridge,0.737242794020959,"{""alpha"": 0.002231010801867922}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geometry_only,rf,0.8358334083434239,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geometry_only,lgbm,0.8263662180234462,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,ridge,0.7652509621372621,"{""alpha"": 0.008632008168602538}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,rf,0.8502868201231993,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,lgbm,0.8475364261375474,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,topology_only,ridge,0.2733327149064406,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,topology_only,rf,0.26209731019749605,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,topology_only,lgbm,0.2690646969170267,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,ridge,0.7807719583447873,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,rf,0.8609562728472406,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,lgbm,0.8608542105418174,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,rac_only,ridge,0.4549363365980251,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,rac_only,rf,0.6702445553313423,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,rac_only,lgbm,0.6857520548694773,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,ridge,0.8535780458984458,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,rf,0.9103090925391712,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,lgbm,0.9220865730168636,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geometry_only,ridge,0.8452699528295691,"{""alpha"": 0.002231010801867922}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geometry_only,rf,0.9403658553602712,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geometry_only,lgbm,0.9386061312958349,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,ridge,0.9026622828892443,"{""alpha"": 0.002231010801867922}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,rf,0.9468727439681504,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,enriched_interpretable,lgbm,0.9485018199057705,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,topology_only,ridge,0.4163080570799059,"{""alpha"": 0.1767016940294795}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,topology_only,rf,0.4036315036966306,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,topology_only,lgbm,0.4122154076797796,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 6, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,ridge,0.9099584738435991,"{""alpha"": 3.907967156822881}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,rf,0.9496485193006687,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geometry_plus_topology,lgbm,0.9524685973458753,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,rac_only,ridge,0.559248214434809,"{""alpha"": 0.1767016940294795}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,rac_only,rf,0.7906113046777935,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,rac_only,lgbm,0.8052264959154765,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,ridge,0.9438118986564957,"{""alpha"": 0.1767016940294795}",10,ok
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,balanced_topology_group,balanced_group_fold_1,geo_plus_rac,rf,0.9689379697478614,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
