target,layer,process,gas,gas_pair,unit,target_transform,split_type,split_name,descriptor_family,model,n_train,n_test,n_numeric,n_categorical,params,elapsed_s,status,error,r2,mae,rmse,spearman,pearson,bias
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.1767016940294795}",1.827,ok,,0.6202974499899645,0.3767536302600247,0.6205670948520645,0.8402410851277685,0.7875902986295216,-0.0007615585446752467
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",110.507,ok,,0.8051641242774185,0.24985529217406766,0.444530384042168,0.9150884798476724,0.8976338009485496,0.002750566114746561
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.343,ok,,0.7998980590559883,0.2580378841779318,0.450497761571751,0.910595262988874,0.8945269810449133,-0.0008387098001592473
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.537,ok,,0.5150085950721832,0.4651750624579384,0.7013487185582051,0.75510546113938,0.7176481052998482,0.0027718753088520377
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",92.801,ok,,0.7541726261263876,0.3049268283124152,0.49932361682436366,0.8635445274745217,0.8691460091065873,0.003631983674373316
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",24.644,ok,,0.755466682835413,0.30542392634928883,0.4980076411801469,0.8685187867387698,0.869473687555309,0.002724365218272986
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",7.096,ok,,0.731393926854486,0.3368375388012582,0.5219451911993109,0.8866690795385221,0.8552208902986154,-0.00271434927228371
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",130.396,ok,,0.8955238223876514,0.18425840563232873,0.3255184615519894,0.9518356991133847,0.9468156199391602,0.00028049715442311215
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_45,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",30.656,ok,,0.9162351512849025,0.16915528130932234,0.2914727047268856,0.9577013743749689,0.9572483243719204,-0.0009838073402295387
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 506.1576888752306}",0.634,ok,,0.21437535802133256,0.004671419657187662,0.009908963912285405,0.5140947038266207,0.4630961495953521,1.3989442333548788e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",4.561,ok,,0.33425264129526,0.003529416904448875,0.009121692426827819,0.7419675910677221,0.5785464089747585,1.3377788136269634e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.623,ok,,0.30432443878116755,0.0036417014938995855,0.00932446818992541,0.728291574079357,0.554680023366318,2.778869861485039e-06
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 17.71884735480682}",1.341,ok,,0.26686835049548807,0.004276938723357151,0.009572198200088101,0.6080096884079544,0.516596086266786,-2.032310060089553e-06
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",13.391,ok,,0.3745261208590571,0.0033015364353568516,0.008841486475734116,0.779909996635526,0.6119942314598911,1.0842326179209646e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.467,ok,,0.3446081333432385,0.003636862217879246,0.00905047185083809,0.7356481216820703,0.58703694929492,-2.1568277653729494e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,topology_only,ridge,204751,51188,0,1,"{""alpha"": 3.907967156822881}",0.924,ok,,0.09417217213527007,0.005567947102884104,0.01064004653612603,0.27347871462012685,0.31223916893187276,2.7679894696619814e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",84.698,ok,,0.07313067926961614,0.005620089068129249,0.010762916025592602,0.2591952155056455,0.2768706182010249,2.1990645769859808e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 6, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.946,ok,,0.09674667444985097,0.005571318788633849,0.010624915451080276,0.2709771392851935,0.3158170864572858,3.0228433999436896e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 3.907967156822881}",1.815,ok,,0.3338746282128733,0.0037881082970989016,0.009124281719674372,0.7286943377047286,0.5787339084572937,1.4411171969858018e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",65.143,ok,,0.4482791111508482,0.0030306933736714632,0.008303867519437505,0.8259275449274264,0.6695366500722937,-1.4536137982062962e-06
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.191,ok,,0.43788796436242716,0.0032166775079473333,0.00838170053901079,0.8048944963701766,0.6621607866101569,-3.639736548481845e-06
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,rac_only,ridge,204751,51188,146,0,"{""alpha"": 17.71884735480682}",5.649,ok,,0.33571039523055746,0.004421058406747981,0.009111700295516,0.6559492779088234,0.5798686218162797,-8.416182766981801e-06
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",83.423,ok,,0.5684027908496797,0.0034223807622646776,0.0073444624042703225,0.7793643195052665,0.7567888889856047,1.8863697184996884e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10.285,ok,,0.4720232205759375,0.003924124688144665,0.00812321801987336,0.7178557207939726,0.688409591287178,-1.2382238660804101e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 17.71884735480682}",6.736,ok,,0.49089260258761114,0.003165163986912936,0.007976739363768682,0.8213922508581898,0.7009102338397908,-2.3687541409290618e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",106.262,ok,,0.6892788050611697,0.002422587264595121,0.006231694254217817,0.8855321787824636,0.8336053339339462,4.416931246410168e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",12.66,ok,,0.6424749504207845,0.0027406677042260356,0.0066845770868864274,0.8610366778373785,0.803356732820946,-1.3739699075947983e-05
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 506.1576888752306}",0.672,ok,,0.46487353225393646,0.019078211634825735,0.03605339085088547,0.7326490005023424,0.6818866197303588,-0.00015708999830559613
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",4.864,ok,,0.6138350092217574,0.013771627234741714,0.030626992348625585,0.850603876627498,0.7835998773085483,-7.791094148773611e-05
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.736,ok,,0.600248052312581,0.014369011486150423,0.031161129767300667,0.8425888453281096,0.7747711462052609,-0.0001495547220566337
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.1767016940294795}",1.355,ok,,0.5221559033453942,0.01762575821760648,0.034069127631621156,0.7804058518341588,0.7226250787005892,-0.00019357885071256574
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",7.782,ok,,0.6437022729841455,0.012914206400754394,0.02941876429042395,0.8716522691389709,0.8024738398903746,-6.25558125376678e-05
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 50, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.805,ok,,0.6336398877036657,0.014224730074361801,0.02983128714264036,0.8488616301796861,0.796309786306753,-0.0002182136633818756
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,topology_only,ridge,204751,51188,0,1,"{""alpha"": 3.907967156822881}",0.913,ok,,0.1721610457243915,0.028662564186768668,0.04484260460849539,0.32516656782234576,0.4152407191973162,-0.00015261505701412277
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",79.088,ok,,0.1463678821678518,0.028991807829542075,0.04553583180087261,0.3197757839160047,0.3831229517703631,-0.00017350736575071174
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 6, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.954,ok,,0.1665645246621702,0.028689885228871583,0.044993926224745996,0.3228802190559321,0.40815865294458975,-0.0001417269663848868
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 3.907967156822881}",1.817,ok,,0.5895169284633166,0.015936547339131687,0.031576611685922296,0.8262746998532889,0.7679107024409502,-0.00012945999451999908
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",114.035,ok,,0.6962295302868722,0.011761759914598402,0.02716380956140421,0.8974537847513211,0.8347562582699503,-0.00015380296649042635
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 6, ""min_child_samples"": 50, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",5.858,ok,,0.6935871606544763,0.012888992423976089,0.02728169694487759,0.8794184910628674,0.8329775992990043,-0.00020092947547029644
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.535,ok,,0.4298103129159968,0.02206083959637483,0.03721581890413973,0.6924557728943661,0.6556327727457291,-0.0002979269185946739
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",87.162,ok,,0.6601466763015045,0.016667417086789822,0.028731854701066706,0.8112448072582134,0.815845533457559,-0.00012009205843042589
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",22.212,ok,,0.6505352872485843,0.01746883257476545,0.02913530476990288,0.7961033424020056,0.8082752476037295,-0.0003792972942315916
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",6.77,ok,,0.6884620382423778,0.013449556026750393,0.02750891033950549,0.8857386736210188,0.8297624250588282,-0.0002461595197248326
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",119.416,ok,,0.8465037267541766,0.009096921950709979,0.01930931282720807,0.9385622380749056,0.9218337307176542,-5.624663416461301e-05
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_45,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",24.125,ok,,0.848995330968417,0.009828420131144731,0.019151953940612688,0.9330351096891555,0.9221308804274532,-0.0002008615867791225
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 0.002231010801867922}",0.634,ok,,0.4850403635324395,0.606318658697222,0.8805656876885588,0.8019050785022263,0.6964533880892382,-0.0014960289843235772
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.103,ok,,0.7434840183575656,0.3849844637328825,0.6214874710896869,0.8926372289220195,0.8625508774689473,0.003664138221729282
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.701,ok,,0.7261548935850285,0.40075242872717104,0.6421369429441269,0.8835670755979526,0.8522020277272025,0.0007250483395031501
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.1767016940294795}",1.339,ok,,0.5671808839340149,0.5333232127589507,0.8072877840474217,0.815151491474367,0.7531170043577434,-0.0014799297415906318
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",15.163,ok,,0.779334764682736,0.3553911594590407,0.5764240901186103,0.9049701193387036,0.883403382412951,0.002536504879526749
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.68,ok,,0.7675438070888783,0.36663373339613187,0.5916239194472762,0.8972622399104351,0.8763093400060196,-0.0014874272332042607
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.935,ok,,0.42822539270843174,0.6438811511463983,0.9278709886120672,0.6794959047898992,0.6544027422319237,0.004229215935036084
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",83.342,ok,,0.4201487996027865,0.6501916755727716,0.9344013218826225,0.674544748997765,0.6481969116805204,0.003956073093953407
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.531,ok,,0.4230775181053016,0.6463704204288754,0.9320385927009778,0.675497068248928,0.65045814827384,0.003888447550126292
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.1767016940294795}",1.832,ok,,0.6440504643085464,0.4718689841463441,0.7320982677636894,0.8511195277824563,0.802527571770363,-0.00013231881333791162
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",112.725,ok,,0.819974333424291,0.3159634432791399,0.5206458100318454,0.9194782827927817,0.9058100893894708,0.0033143734866497776
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.924,ok,,0.8134965941144616,0.32543409526599804,0.5299300504138706,0.9169284641410288,0.9020389528432102,-0.001308722100597482
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.538,ok,,0.5535831541410658,0.571671361295766,0.8198708605427871,0.7759373368254864,0.744038246763108,0.0033174938229316928
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",100.747,ok,,0.7740564802885619,0.37747782578905004,0.5832773455550264,0.8765224292561132,0.8803042497339316,0.006377100916700175
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",25.403,ok,,0.7737701827333344,0.3787849963422408,0.5836467697641889,0.8815386129486241,0.8798400874291027,0.003649533072601891
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",6.752,ok,,0.7609462010039818,0.407767077313171,0.599960956420785,0.9032423439255566,0.8723247884099883,-0.0025309149762352836
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",134.003,ok,,0.9045941875959289,0.23164575291313771,0.37902039587143893,0.9563717004302712,0.95150492671609,0.0013941345820477791
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",32.433,ok,,0.9251673619892251,0.2093643333666207,0.33567630928101366,0.9635933587640424,0.961890204308387,-0.0008031184575006094
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 506.1576888752306}",0.634,ok,,0.6932310023299155,2.2742172271824574,3.1403297523324247,0.8242280752237522,0.8326074856462935,0.01076166339351361
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_45,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.372,ok,,0.912703729188385,1.154153103021675,1.6752027063778971,0.95316642472822,0.9554487033098661,0.025485450153879433
