target,layer,process,descriptor_family,model,r2_random_mean,r2_random_std,r2_random_n,spearman_random_mean,spearman_random_std,spearman_random_n,r2_random_sem,spearman_random_sem,r2_ood_mean,r2_ood_std,r2_ood_n,spearman_ood_mean,spearman_ood_std,spearman_ood_n,r2_ood_sem,spearman_ood_sem,r2_gap
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,ridge,0.731870510292185,0.0012568653860188257,4,0.8858623137472118,0.0011552351628510158,4,0.0006284326930094128,0.0005776175814255079,0.2619006151962223,0.09499556249684253,4,0.7223186048811718,0.10345426171232146,4,0.047497781248421266,0.05172713085616073,0.46996989509596265
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,ridge,0.46415985208590915,0.06877313046743037,4,0.81806384190669,0.004912193123038721,4,0.03438656523371519,0.0024560965615193606,0.18080162578014122,0.2746687173337207,4,0.6959522866698294,0.08693155520766968,4,0.13733435866686036,0.04346577760383484,0.2833582263057679
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,ridge,0.6945954046238974,0.02498326516377523,4,0.8862514474241238,0.0005600215878858069,4,0.012491632581887615,0.00028001079394290347,0.49564661771156177,0.13772960664263337,4,0.8230317325634045,0.04719665008749271,4,0.06886480332131668,0.023598325043746354,0.19894878691233558
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geometry_only,lgbm,0.4794206087192238,0.008005563597323828,4,0.8188584270989387,0.0008314615563663232,4,0.004002781798661914,0.0004157307781831616,0.06077156581906887,0.27923852191549686,4,0.6009679960688733,0.06906241638190729,4,0.13961926095774843,0.03453120819095364,0.4186490429001549
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geometry_only,lgbm,0.7051499111084273,0.0012251097772550676,4,0.8777301221231821,0.0009043608332090673,4,0.0006125548886275338,0.00045218041660453364,0.27096906131728116,0.18315685210078514,4,0.6944536207664425,0.04222581805132563,4,0.09157842605039257,0.021112909025662815,0.43418084979114613
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geometry_only,lgbm,0.32754549756833434,0.0563843930957924,4,0.726511798753125,0.0020333297070626814,4,0.0281921965478962,0.0010166648535313407,0.047625976841697074,0.2815613267482044,4,0.5897986880824818,0.13597276994427546,4,0.1407806633741022,0.06798638497213773,0.2799195207266373
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geometry_only,lgbm,0.6258035265776951,0.03556989866597162,4,0.8441888515343838,0.0022404429021464574,4,0.01778494933298581,0.0011202214510732287,0.3316187234780751,0.2597700129206444,4,0.7685270099781706,0.04648786433162222,4,0.1298850064603222,0.02324393216581111,0.29418480309962003
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geometry_only,rf,0.5145906524391737,0.01073461004675997,4,0.8363195720495914,0.0006306088373289679,4,0.005367305023379985,0.00031530441866448397,0.0547421459250979,0.3040616910728669,4,0.5996030711250919,0.09616974640782246,4,0.15203084553643345,0.04808487320391123,0.45984850651407577
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geometry_only,rf,0.7236931551117065,0.0015568125059993746,4,0.8888246047759698,0.000871435384673148,4,0.0007784062529996873,0.000435717692336574,0.265382957418019,0.1976893261051418,4,0.6921499940730007,0.04299630044401274,4,0.0988446630525709,0.02149815022200637,0.4583101976936875
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geometry_only,rf,0.35833319358171745,0.05942909900843095,4,0.7397568435864865,0.002465977378583629,4,0.029714549504215475,0.0012329886892918146,0.007985045835835501,0.39603693533130746,4,0.5883165213898142,0.13182066479528864,4,0.19801846766565373,0.06591033239764432,0.35034814774588197
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geometry_only,rf,0.6464070005254755,0.036880558041987394,4,0.8535025936785903,0.002356434437623509,4,0.018440279020993697,0.0011782172188117546,0.28505482768193,0.33377335517149037,4,0.7656857644611719,0.04631642351276919,4,0.16688667758574519,0.023158211756384595,0.3613521728435455
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geometry_only,ridge,0.2722481782964147,0.00436875222349387,4,0.6881488531183326,0.0007364643441263883,4,0.002184376111746935,0.00036823217206319417,0.07184056813990243,0.17732669412294225,4,0.5285603422052931,0.10995901638889757,4,0.08866334706147112,0.05497950819444879,0.20040761015651226
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geometry_only,ridge,0.4587248763896985,0.0022379380684849656,4,0.7997062173762257,0.000666650037640929,4,0.0011189690342424828,0.0003333250188204645,0.08356561357329703,0.23181565619530778,4,0.6721967244480872,0.047537230676181264,4,0.11590782809765389,0.023768615338090632,0.37515926281640144
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geometry_only,ridge,0.21954023101720405,0.0528793336993899,4,0.5203063533825695,0.005410525982457782,4,0.02643966684969495,0.002705262991228891,0.13592671628841319,0.1767893380404212,4,0.5602378958430293,0.1865253769652326,4,0.0883946690202106,0.0932626884826163,0.08361351472879086
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geometry_only,ridge,0.49080942866155214,0.03086685552586591,4,0.7383756081992873,0.005388692319125986,4,0.015433427762932954,0.002694346159562993,0.3872042916763355,0.17832364085199548,4,0.7626189510144428,0.07157816572734657,4,0.08916182042599774,0.035789082863673286,0.10360513698521662
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,lgbm,0.6218434239419443,0.014132240061080407,4,0.8528173134865663,0.0008911939221544091,4,0.0070661200305402036,0.00044559696107720456,-0.034990424135830034,0.48382722563899655,4,0.5983408558743293,0.09660094334402934,4,0.24191361281949827,0.04830047167201467,0.6568338480777742
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,lgbm,0.7967435382109479,0.0037279461369219818,4,0.90932003142752,0.001141940016172564,4,0.0018639730684609909,0.000570970008086282,0.3415973127104269,0.22375010195570513,4,0.7191369683889421,0.03989074283673234,4,0.11187505097785257,0.01994537141836617,0.455146225500521
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,lgbm,0.45805408325372715,0.05044985867051416,4,0.7925856091655108,0.008681582347352671,4,0.02522492933525708,0.0043407911736763356,0.15642451596966483,0.17386061418624132,4,0.6063461162544498,0.16250924456013713,4,0.08693030709312066,0.08125462228006856,0.3016295672840623
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,lgbm,0.7131994974950888,0.029970236920050155,4,0.8809916824354923,0.0020142319670690585,4,0.014985118460025077,0.0010071159835345293,0.4578215610097874,0.13689329077915055,4,0.779616908415,0.0539057526066349,4,0.06844664538957528,0.02695287630331745,0.25537793648530144
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,rf,0.6313788143078264,0.012913034592692461,4,0.8655318516278309,0.0011265677603497907,4,0.006456517296346231,0.0005632838801748954,0.17658044862493452,0.1974348729252331,4,0.6126650421284431,0.09759048680407743,4,0.09871743646261655,0.04879524340203872,0.4547983656828919
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,rf,0.8035924169740507,0.002098162112253913,4,0.9148200831096034,0.0007647324308072,4,0.0010490810561269565,0.0003823662154036,0.34486999465240387,0.1279693185895941,4,0.6919092509145724,0.060982231395757557,4,0.06398465929479705,0.030491115697878778,0.45872242232164684
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,rf,0.523761531988124,0.1258983913599428,4,0.8237472136917724,0.0017024026827660592,4,0.0629491956799714,0.0008512013413830296,0.20417883019182817,0.18626667512551887,4,0.6226194402899464,0.15724473893985122,4,0.09313333756275943,0.07862236946992561,0.3195827017962959
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,rf,0.724932567577195,0.03279681198372652,4,0.8990095535835282,0.0014144199114947957,4,0.01639840599186326,0.0007072099557473979,0.45219435393258656,0.1772314091568707,4,0.7861572446470925,0.05454998404777934,4,0.08861570457843534,0.02727499202388967,0.2727382136446085
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,ridge,0.4154983472650406,0.002897546202461813,4,0.7512233373671164,0.0006656262329084914,4,0.0014487731012309065,0.0003328131164542457,-0.16876126573215072,0.3341149724195352,4,0.5210924612448087,0.22304275810616211,4,0.1670574862097676,0.11152137905308106,0.5842596129971913
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,ridge,0.6194441361980877,0.0008120710689640718,4,0.8391286871637536,0.0009390336971323484,4,0.0004060355344820359,0.0004695168485661742,0.16226832307806593,0.13788732809298887,4,0.6330469284411049,0.1471566852777058,4,0.06894366404649444,0.0735783426388529,0.45717581312002176
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,ridge,0.31877829546936587,0.054482878738290365,4,0.7286188259435714,0.0014153514654885557,4,0.027241439369145182,0.0007076757327442779,0.13915348536406302,0.1655465853890374,4,0.6299460556463196,0.1603374971921941,4,0.0827732926945187,0.08016874859609704,0.17962481010530285
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geometry_plus_topology,ridge,0.6039972510305354,0.03796131260986363,4,0.8289235480629854,0.002555292234107017,4,0.018980656304931814,0.0012776461170535085,0.4370594698886545,0.2222226197422532,4,0.7962240260150169,0.05273360676163967,4,0.1111113098711266,0.026366803380819835,0.16693778114188085
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,rac_only,lgbm,0.6351087709334489,0.012919377449524377,4,0.8119455579491598,0.0011822611903273491,4,0.0064596887247621885,0.0005911305951636746,-1.298720405151463,1.420375337839582,4,0.27464227198267344,0.22316836397946666,4,0.710187668919791,0.11158418198973333,1.9338291760849118
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,rac_only,lgbm,0.7537631323100277,0.001864209898427393,4,0.8685036104438557,0.000715499146231352,4,0.0009321049492136965,0.000357749573115676,-0.9332676429083215,0.9957442259676212,4,0.38204024679280074,0.15400576185674386,4,0.4978721129838106,0.07700288092837193,1.687030775218349
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,rac_only,lgbm,0.4590636190497903,0.03471773466428049,4,0.7247790709673854,0.015354198283961893,4,0.017358867332140246,0.007677099141980947,-0.14843416720531719,0.1908032354753621,4,0.5121028475288709,0.07861205497218254,4,0.09540161773768105,0.03930602748609127,0.6074977862551075
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,rac_only,lgbm,0.6515902932224512,0.005282130989184345,4,0.7965939190881758,0.002399844364117075,4,0.0026410654945921725,0.0011999221820585375,0.04159096005729501,0.3331566887230588,4,0.6187839432674679,0.04034536887494227,4,0.1665783443615294,0.020172684437471135,0.6099993331651562
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,rac_only,rf,0.6409808897274123,0.013424576194040685,4,0.8131394060891551,0.0011531842240513387,4,0.0067122880970203426,0.0005765921120256694,-0.780399697059188,1.1793740969014044,4,0.27791189264192884,0.15777512779871522,4,0.5896870484507022,0.07888756389935761,1.4213805867866003
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,rac_only,rf,0.7519498402547556,0.002991914227379956,4,0.8641621115861264,0.0007612835915281291,4,0.001495957113689978,0.00038064179576406454,-0.915477498048783,1.0106614850934204,4,0.32859983048874875,0.13257501795791599,4,0.5053307425467102,0.06628750897895799,1.6674273383035385
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,rac_only,rf,0.5331485667774711,0.056504133262062675,4,0.7790218257983235,0.0021077346456745095,4,0.028252066631031338,0.0010538673228372548,-0.11517535446259086,0.44102953018202395,4,0.5078636086075364,0.07742211734854712,4,0.22051476509101198,0.03871105867427356,0.648323921240062
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,rac_only,rf,0.660113595543056,0.00693706594077266,4,0.8106279467294277,0.0010552149128647405,4,0.00346853297038633,0.0005276074564323702,-0.14460281989733753,0.7364081977478328,4,0.5585476240087721,0.019192998547111075,4,0.3682040988739164,0.009596499273555537,0.8047164154403936
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,rac_only,ridge,0.3392488629255519,0.011380208376637706,4,0.686994294699376,0.0011473436778665145,4,0.005690104188318853,0.0005736718389332573,-0.41074326304172815,0.4866789323897457,4,0.3549524516789365,0.07946975088451402,4,0.24333946619487284,0.03973487544225701,0.74999212596728
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,rac_only,ridge,0.5111594173539066,0.00303545884915362,4,0.7537740347146809,0.0030440284803477055,4,0.00151772942457681,0.0015220142401738527,-0.7810484734982653,0.42410656510864514,4,0.42710927621948935,0.09760713218671835,4,0.21205328255432257,0.048803566093359174,1.292207890852172
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,rac_only,ridge,0.30317551905801177,0.04111060572764887,4,0.6495251457686207,0.009885609627316931,4,0.020555302863824437,0.0049428048136584656,-0.45487289753324744,1.093450925268188,4,0.49975984627879855,0.08896176708720746,4,0.546725462634094,0.04448088354360373,0.7580484165912592
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,rac_only,ridge,0.41621451708739665,0.015154900715859294,4,0.6918224104119235,0.003685310498116747,4,0.007577450357929647,0.0018426552490583734,-0.538131230854723,1.3111366030127691,4,0.5792454876193491,0.07794160880205703,4,0.6555683015063846,0.038970804401028514,0.9543457479421197
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,topology_only,lgbm,0.19811807333495285,0.005404993779062238,4,0.6472392853209588,0.0018942716143914335,4,0.002702496889531119,0.0009471358071957167,-0.8891826233286388,0.7031025115804348,4,,,0,0.3515512557902174,,1.0873006966635916
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,topology_only,lgbm,0.38875109974476696,0.002691903497435221,4,0.6686120337905226,0.0031035631063713294,4,0.0013459517487176104,0.0015517815531856647,-0.33312571048977835,0.3426242608076348,4,,,0,0.1713121304038174,,0.7218768102345453
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,topology_only,lgbm,0.08702133090205333,0.031994237717510636,4,0.2679625876336755,0.0023139785026536405,4,0.015997118858755318,0.0011569892513268202,-0.32720660354342657,0.3544416576071379,4,,,0,0.17722082880356896,,0.4142279344454799
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,topology_only,lgbm,0.15982198760112298,0.017183924414591423,4,0.3235623053571595,0.0063146208165405305,4,0.008591962207295712,0.0031573104082702652,-0.33447105653091846,0.2975749676603398,4,,,0,0.1487874838301699,,0.49429304413204145
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,topology_only,rf,0.21013955745289392,0.011234734216198531,4,0.6103768607761282,0.004463436012415682,4,0.0056173671080992655,0.002231718006207841,-0.11480431534169605,0.12888071548941907,4,,,0,0.06444035774470953,,0.32494387279458997
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,topology_only,rf,0.38561884207854225,0.002779525981127365,4,0.6562552515614104,0.0020743564087165943,4,0.0013897629905636824,0.0010371782043582971,-0.33709827479763255,0.4949786362366979,4,,,0,0.24748931811834896,,0.7227171168761748
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,topology_only,rf,0.06887387346788776,0.02667409611651374,4,0.256985491957602,0.0020098878364039393,4,0.01333704805825687,0.0010049439182019696,-0.05875026277753542,0.054757379349653634,4,,,0,0.027378689674826817,,0.12762413624542318
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,topology_only,rf,0.13795336033224315,0.016059873550447017,4,0.3105147971466656,0.015028862091139154,4,0.008029936775223508,0.007514431045569577,-0.06279555546009202,0.04412431076076641,4,,,0,0.022062155380383204,,0.20074891579233517
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,topology_only,ridge,0.23438531971157806,0.01023412493489756,4,0.6551267866553283,0.0012434978229274585,4,0.00511706246744878,0.0006217489114637292,-0.7774196774949911,0.6675837663384376,4,,,0,0.3337918831692188,,1.011804997206569
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,topology_only,ridge,0.3948074921046876,0.00329038344982501,4,0.6739619994757949,0.00150494820007082,4,0.001645191724912505,0.00075247410003541,-0.2706353055472146,0.2735003677348799,4,,,0,0.13675018386743995,,0.6654427976519022
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,topology_only,ridge,0.07419942876301902,0.016518097221342377,4,0.27144355327491054,0.002231429187402965,4,0.008259048610671189,0.0011157145937014826,-0.43348981545353515,0.4442136833710536,4,,,0,0.2221068416855268,,0.5076892442165541
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,topology_only,ridge,0.16556393427960445,0.016529466065976644,4,0.32651208289509537,0.006273434660264627,4,0.008264733032988322,0.0031367173301323137,-0.4450214272424904,0.43636509954695296,4,,,0,0.21818254977347648,,0.6105853615220949
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,lgbm,0.767811290484748,0.0013435620529440911,4,0.8967649439342948,0.000687598249461504,4,0.0006717810264720456,0.000343799124730752,0.30935421377119177,0.1844884505230388,4,0.6955593151090113,0.0387835792067686,4,0.0922442252615194,0.0193917896033843,0.4584570767135563
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,lgbm,0.9251149461121845,0.0010140031243373322,4,0.9599735648507632,0.0005267578913846118,4,0.0005070015621686661,0.0002633789456923059,0.7871538952013066,0.16955852435622418,4,0.8842951519066432,0.12275239255993539,4,0.08477926217811209,0.061376196279967696,0.13796105091087785
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,lgbm,0.9732349212037132,0.000883968301457417,4,0.9860089748076137,0.00015738426431563754,4,0.0004419841507287085,7.869213215781877e-05,0.9028077979976808,0.0430559301707785,4,0.9599781341717215,0.010992659133251923,4,0.02152796508538925,0.005496329566625962,0.0704271232060324
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,lgbm,0.9930053324140036,0.00023325716569969686,4,0.9900525830241205,0.0001499491979045653,4,0.00011662858284984843,7.497459895228265e-05,0.9802331387648313,0.009907307803712722,4,0.9696870982091812,0.023190446355452567,4,0.004953653901856361,0.011595223177726283,0.012772193649172259
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,rf,0.7778870957806295,0.0014287663448344355,4,0.9041404144126551,0.0008431250640222376,4,0.0007143831724172177,0.0004215625320111188,0.3056293597606498,0.1947356861834289,4,0.6940214446444924,0.031635004189569216,4,0.09736784309171445,0.015817502094784608,0.4722577360199797
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,rf,0.9218506027342248,0.0008156914710272902,4,0.9582833452004982,0.00039912650180591277,4,0.0004078457355136451,0.00019956325090295638,0.7986497184237247,0.1464924013522616,4,0.8877113770355796,0.11450462702998705,4,0.0732462006761308,0.057252313514993526,0.12320088431050014
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,rf,0.9741408711177215,0.0009298819626072414,4,0.9866932200345466,0.00017218066880081797,4,0.0004649409813036207,8.609033440040899e-05,0.9109424910314464,0.027007946845732028,4,0.9616869720189718,0.009801453172404663,4,0.013503973422866014,0.004900726586202332,0.0631983800862751
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,rf,0.9928331126412816,0.0002749084172903764,4,0.9909318413952619,0.0001000798376849783,4,0.0001374542086451882,5.003991884248915e-05,0.9807697772879274,0.011608178153273242,4,0.9699907578151997,0.023149567342818478,4,0.005804089076636621,0.011574783671409239,0.012063335353354243
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,ridge,0.5667052689603961,0.0011400425745093767,4,0.8149699212758296,0.0007636005881408326,4,0.0005700212872546883,0.0003818002940704163,0.11756871514173564,0.16422266536079277,4,0.6287949607861997,0.10086671208034567,4,0.08211133268039639,0.050433356040172836,0.44913655381866047
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,ridge,0.8061293175590495,0.0009992392448917315,4,0.8928952793970693,0.0006926329433400904,4,0.0004996196224458658,0.0003463164716700452,0.6570397717099884,0.31768872059578157,4,0.7958177171230457,0.24056448629202423,4,0.15884436029789079,0.12028224314601212,0.1490895458490611
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,ridge,0.9362511750664062,0.001407085638651893,4,0.9726281882911568,0.00028629244783855384,4,0.0007035428193259465,0.00014314622391927692,0.9038832165490549,0.01843631907901499,4,0.961802936463524,0.007294998640175914,4,0.009218159539507494,0.003647499320087957,0.0323679585173513
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,ridge,0.9783380032041733,0.00010177845578101628,4,0.9451190570629162,0.0010693752639402492,4,5.088922789050814e-05,0.0005346876319701246,0.9517715090252766,0.014455306542824769,4,0.845086044836671,0.22146421533983818,4,0.0072276532714123844,0.11073210766991909,0.02656649417889667
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,lgbm,0.9255049485637004,0.0009596189918952011,4,0.9632949241250193,0.0005646473339991364,4,0.0004798094959476006,0.0002823236669995682,0.5237789088254842,0.35672691721267397,4,0.8350219383524403,0.05248889953574134,4,0.17836345860633698,0.02624444976787067,0.4017260397382162
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,lgbm,0.9765818818932213,0.0002002476614268333,4,0.98778043167909,0.00017620454511219132,4,0.00010012383071341665,8.810227255609566e-05,0.8940910759157572,0.0797058254136929,4,0.9534226652080486,0.028731421602432444,4,0.03985291270684645,0.014365710801216222,0.08249080597746405
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,lgbm,0.9838818648002771,0.00036521045817160383,4,0.9927003615242667,0.00025173144652080356,4,0.00018260522908580191,0.00012586572326040178,0.9096664949955114,0.02195365036101946,4,0.9617457735744586,0.01132562315377059,4,0.01097682518050973,0.005662811576885295,0.07421536980476562
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,lgbm,0.9960814880439647,0.00024295830386629577,4,0.9948855483897157,9.797815980336134e-05,4,0.00012147915193314789,4.898907990168067e-05,0.9866312842342734,0.005717349077205731,4,0.9767514190173734,0.02027051811181768,4,0.0028586745386028657,0.01013525905590884,0.009450203809691304
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,rf,0.904561542360633,0.00024658447976267506,4,0.9560579042536472,0.0006104856660468888,4,0.00012329223988133753,0.0003052428330234444,0.49388256539829534,0.1731128945051623,4,0.8036202448059485,0.0430596711807216,4,0.08655644725258115,0.0215298355903608,0.4106789769623377
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,rf,0.9633313910046074,0.00030879997105283684,4,0.9807463447937609,0.00026814122318578377,4,0.00015439998552641842,0.00013407061159289189,0.8567848706981338,0.09045133088447836,4,0.9359910815618939,0.047747730979297326,4,0.04522566544223918,0.023873865489648663,0.1065465203064736
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,rf,0.9829823890878111,0.0009568709271525682,4,0.9917675372510019,0.00016031760343936913,4,0.0004784354635762841,8.015880171968456e-05,0.9129693090458559,0.02029716969361892,4,0.9648724091465664,0.009492418977704588,4,0.01014858484680946,0.004746209488852294,0.07001308004195517
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,rf,0.9951778914830499,0.0002716872862091135,4,0.9944914761205437,8.595478076981491e-05,4,0.00013584364310455674,4.297739038490746e-05,0.9825648554018477,0.008815601930731628,4,0.9738736776193582,0.020991380927648278,4,0.004407800965365814,0.010495690463824139,0.012613036081202234
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,ridge,0.7612862695734167,0.0014232779779080502,4,0.9029967719836364,0.0007428845461399553,4,0.0007116389889540251,0.00037144227306997764,0.31682800244024584,0.05255150588517535,4,0.7482238842336982,0.06619162945539567,4,0.026275752942587674,0.033095814727697834,0.4444582671331709
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,ridge,0.8730580314578973,0.0011613348436182076,4,0.935750192818425,0.00036752015879504713,4,0.0005806674218091038,0.00018376007939752357,0.6814737188207618,0.24765380113208538,4,0.8451423032014416,0.13815886436919483,4,0.12382690056604269,0.06907943218459742,0.1915843126371355
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,ridge,0.9431449060632265,0.001290744324742663,4,0.9771512521789213,0.0001253687468277585,4,0.0006453721623713315,6.268437341387926e-05,0.8867732178499443,0.02483398972210269,4,0.9577780790621484,0.006124991323777005,4,0.012416994861051345,0.0030624956618885025,0.0563716882132822
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,ridge,0.9820466808483341,0.00012125424826557577,4,0.9532976608465091,0.0007397232441361626,4,6.0627124132787885e-05,0.0003698616220680813,0.9525768187786017,0.003777205287646152,4,0.8508527765010669,0.22685407166603846,4,0.001888602643823076,0.11342703583301923,0.029469862069732455
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geometry_only,lgbm,0.7260894451792373,0.0014310123602890084,4,0.8821672057132681,0.001100092816944726,4,0.0007155061801445042,0.000550046408472363,0.2893882814429511,0.1778998693608809,4,0.6881954812996114,0.035132563425282114,4,0.08894993468044045,0.017566281712641057,0.43670116373628626
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geometry_only,lgbm,0.9090684092478797,0.0006491159510000489,4,0.9511518032378535,0.0003691157443189724,4,0.00032455797550002446,0.0001845578721594862,0.7695245197077232,0.1821826309836823,4,0.8813549396413495,0.12634441762451595,4,0.09109131549184114,0.06317220881225798,0.1395438895401565
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geometry_only,lgbm,0.9677714270922033,0.0009035081068821872,4,0.9836151040854073,0.00016063730670753563,4,0.0004517540534410936,8.031865335376782e-05,0.905096589700745,0.03303842935966687,4,0.9594804881745932,0.010579573636820353,4,0.016519214679833433,0.005289786818410177,0.0626748373914583
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geometry_only,lgbm,0.9898697427995924,0.0006227306688881169,4,0.9890447321842648,0.00019470473005209562,4,0.00031136533444405846,9.735236502604781e-05,0.9717050856995371,0.009287273533800922,4,0.9697629527895075,0.02153156666647574,4,0.004643636766900461,0.01076578333323787,0.018164657100055326
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geometry_only,rf,0.7428019439407938,0.0016434615190834248,4,0.8918304389571353,0.000951802520014912,4,0.0008217307595417124,0.000475901260007456,0.2861063695895635,0.19670284211338981,4,0.6865802230859406,0.029506972792965613,4,0.09835142105669491,0.014753486396482806,0.4566955743512303
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geometry_only,rf,0.9122740426883673,0.0005459520532998598,4,0.9528597523211805,0.0003423188735540716,4,0.0002729760266499299,0.0001711594367770358,0.7888141992581594,0.14460170175780906,4,0.8865882794400213,0.1121615165476432,4,0.07230085087890453,0.0560807582738216,0.12345984343020788
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geometry_only,rf,0.9706820791617405,0.0011448540927259123,4,0.9844913988196136,0.00020901372072235465,4,0.0005724270463629561,0.00010450686036117733,0.9091010902095945,0.026315132779811262,4,0.9603850431718873,0.009232328515063988,4,0.013157566389905631,0.004616164257531994,0.06158098895214603
