layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
B_working_capacity,methane_storage_psa,rf,rac_only,0.8039072337563995,,-0.4928826527011463,,1.2967898864575458,,1
B_working_capacity,methane_storage_psa,rf,topology_only,0.4001998969850267,,-1.1118215129122175,,1.5120214098972442,,1
B_working_capacity,methane_storage_psa,ridge,enriched_interpretable,0.9806923345558286,,0.9678260453706756,,0.01286628918515298,,1
B_working_capacity,methane_storage_psa,ridge,geo_plus_rac,0.9838554510981122,,0.9544035334028145,,0.029451917695297758,,1
B_working_capacity,methane_storage_psa,ridge,geometry_only,0.9445026178839814,,0.8997681339734807,,0.04473448391050072,,1
B_working_capacity,methane_storage_psa,ridge,geometry_plus_topology,0.9819166968878533,,0.9575219612291256,,0.02439473565872774,,1
B_working_capacity,methane_storage_psa,ridge,rac_only,0.5921905455750139,,-1.4575755587585013,,2.049766104333515,,1
B_working_capacity,methane_storage_psa,ridge,topology_only,0.42216176793304216,,-0.8100588515431589,,1.232220619476201,,1
B_working_capacity,natural_gas_purification,lgbm,enriched_interpretable,0.6886497168403637,,0.36452945382434687,,0.3241202630160168,,1
B_working_capacity,natural_gas_purification,lgbm,geo_plus_rac,0.8803173739714687,,0.611698357136819,,0.2686190168346497,,1
B_working_capacity,natural_gas_purification,lgbm,geometry_only,0.6391146935605727,,0.352499218107165,,0.2866154754534077,,1
B_working_capacity,natural_gas_purification,lgbm,geometry_plus_topology,0.7289895330202543,,0.41654579630273436,,0.3124437367175199,,1
B_working_capacity,natural_gas_purification,lgbm,rac_only,0.7012148850214519,,-0.1314359892550322,,0.8326508742764841,,1
B_working_capacity,natural_gas_purification,lgbm,topology_only,0.22154217957559383,,-1.1532712190621113,,1.3748133986377051,,1
B_working_capacity,natural_gas_purification,rf,enriched_interpretable,0.6860372888073599,,0.3607207504717443,,0.32531653833561563,,1
B_working_capacity,natural_gas_purification,rf,geo_plus_rac,0.8542280076921736,,0.6212622618420913,,0.23296574585008223,,1
B_working_capacity,natural_gas_purification,rf,geometry_only,0.6560282819715428,,0.37572533036451505,,0.2803029516070278,,1
B_working_capacity,natural_gas_purification,rf,geometry_plus_topology,0.7217779685475365,,0.3774412922529632,,0.3443366762945733,,1
B_working_capacity,natural_gas_purification,rf,rac_only,0.6880153108837677,,-0.0507287374347708,,0.7387440483185385,,1
B_working_capacity,natural_gas_purification,rf,topology_only,0.2189767188705115,,-0.8476653523110971,,1.0666420711816085,,1
B_working_capacity,natural_gas_purification,ridge,enriched_interpretable,0.4742697273663089,,0.3025638012184664,,0.17170592614784252,,1
B_working_capacity,natural_gas_purification,ridge,geo_plus_rac,0.6978565666646825,,0.48011941653040163,,0.2177371501342809,,1
B_working_capacity,natural_gas_purification,ridge,geometry_only,0.35945612590634507,,0.17385113273276914,,0.18560499317357593,,1
